player_id,player_name
pocheco01,Colin Poche
janssca01,Casey Janssen
cedenro02,Ronny Cedeño
peralwi01,Wily Peralta
fieldpr01,Prince Fielder
baronst01,Steven Baron
uribeju01,Juan Uribe
aybarer01,Erick Aybar
descada01,Daniel Descalso
kelake01,Keone Kela
slateau01,Austin Slater
gregodi01,Didi Gregorius
toussto01,Touki Toussaint
walteza01,Zach Walters
rodrigu02,Guilder Rodríguez
shaffri01,Richie Shaffer
perezma02,Martín Pérez
richacl01,Clayton Richard
gomesbr01,Brandon Gomes
castrda01,Daniel Castro
beresja01,James Beresford
hoovejj01,J.J. Hoover
winkeje01,Jesse Winker
pettijo02,Jonathan Pettibone
gallegi01,Giovanny Gallegos
blackvi01,Vic Black
carpery01,Ryan Carpenter
vasquan02,Andrew Vasquez
reverbe01,Ben Revere
ruary01,Ryan Rua
hernael01,Elieser Hernández
younger03,Eric Young Jr.
sandopa02,Patrick Sandoval
ryanky01,Kyle Ryan
clevimi01,Mike Clevinger
alberan01,Andrew Albers
garrere01,Reed Garrett
kubitky01,Kyle Kubitza
pareded01,Eduardo Paredes
perezmi03,Michael Pérez
luciael01,Elvis Luciano
stephja01,Jackson Stephens
hearnta01,Taylor Hearn
diamosc01,Scott Diamond
reyesvi01,Víctor Reyes
hanneja01,Jacob Hannemann
blashja01,Jabari Blash
corcida01,Daniel Corcino
alcanvi01,Victor Alcántara
panikjo01,Joe Panik
hugheja02,Jared Hughes
baxtemi01,Mike Baxter
maybejo02,John Mayberry
castifa01,Fabio Castillo
reddijo01,Josh Reddick
deanau01,Austin Dean
milonto01,Tommy Milone
stulter01,Eric Stults
mcguire01,Reese McGuire
holdzjo01,John Holdzkom
orourry01,Ryan O'Rourke
wheelza01,Zack Wheeler
arojo01,Jonathan Aro
figgich01,Chone Figgins
skogler01,Eric Skoglund
swanser01,Erik Swanson
carrosc02,Scott Carroll
bolsimi01,Mike Bolsinger
claibpr01,Preston Claiborne
andrejo03,John Andreoli
wilsobr02,Bryse Wilson
slanida01,Dan Slania
quintjo01,José Quintana
wheelja01,Jason Wheeler
peterdu01,Dustin Peterson
lutzdo01,Donald Lutz
mccread01,Adam McCreery
latosma01,Mat Latos
diekmja01,Jake Diekman
almoral01,Albert Almora
middlwi01,Will Middlebrooks
saundjo01,Joe Saunders
huffda01,David Huff
hollama01,Mario Hollands
nesbian01,Ángel Nesbitt
syndeno01,Noah Syndergaard
okertst01,Steven Okert
gartory01,Ryan Garton
souzast01,Steven Souza Jr.
zastrro01,Rob Zastryzny
pivetni01,Nick Pivetta
eflinza01,Zach Eflin
kimbrcr01,Craig Kimbrel
makitka01,Kazuhisa Makita
greench03,Chad Green
deverra01,Rafael Devers
kingesc01,Scott Kingery
wilsoty01,Tyler Wilson
storedr01,Drew Storen
penafe01,Felix Peña
smokejo01,Josh Smoker
roberda10,Daniel Robertson
beckejo02,Josh Beckett
phamth01,Tommy Pham
cordefr02,Franchy Cordero
sparkgl01,Glenn Sparkman
blackra01,Ray Black
lucchjo01,Joey Lucchesi
rayro02,Robbie Ray
rodrifr03,Francisco Rodríguez
florody01,Dylan Floro
readra01,Raudy Read
varvaan01,Anthony Varvaro
munozan01,Andrés Muñoz
luxga01,Gavin Lux
straida01,Dan Straily
villach01,Christian Villanueva
crichst01,Stefan Crichton
overtdi01,Dillon Overton
anderdr02,Drew Anderson
pressry01,Ryan Pressly
collmjo01,Josh Collmenter
dickeal01,Alex Dickerson
feathta01,Taylor Featherston
bergmch01,Christian Bergman
jonesry01,Ryder Jones
gonsoto01,Tony Gonsolin
nollja01,Jake Noll
mejiase01,Seth Mejias-Brean
tsengje01,Jen-Ho Tseng
arciaos01,Oswaldo Arcia
ogandne01,Nefi Ogando
alexaty01,Tyler Alexander
heinety01,Tyler Heineman
brookaa01,Aaron Brooks
madsory01,Ryan Madson
fairbpe01,Pete Fairbanks
chapmma01,Matt Chapman
kellesh01,Shawn Kelley
olivele01,Lester Oliveros
hestoch01,Chris Heston
parkby01,ByungHo Park
aokino01,Nori Aoki
corpoca01,Carlos Corporán
merriry01,Ryan Merritt
schulbo02,Bo Schultz
worleva01,Vance Worley
taijetr01,Travis Taijeron
tabatjo01,José Tabata
heisech01,Chris Heisey
pachejo01,Jordan Pacheco
anderbr06,Brian Anderson
tomasya01,Yasmany Tomás
gonzagi01,Gio González
bourgja01,Jason Bourgeois
johnske05,Kelly Johnson
lindad01,Adam Lind
withrch01,Chris Withrow
perezch01,Chris Pérez
goinsry01,Ryan Goins
farrelu01,Luke Farrell
ozunama01,Marcell Ozuna
crockky01,Kyle Crockett
davisjo05,Jonathan Davis
marisja01,Jake Marisnick
yarbrry01,Ryan Yarbrough
milneho01,Hoby Milner
nunezed02,Eduardo Núñez
mendero01,Román Méndez
knudsgu01,Guido Knudson
carpmi01,Mike Carp
ramirer02,Erasmo Ramírez
lopezja02,Javier López
musgrjo01,Joe Musgrove
peralwa01,Wandy Peralta
gonzame01,Merandy González
maldoma01,Martín Maldonado
goforda01,David Goforth
harrijo05,Josh Harrison
calhoko01,Kole Calhoun
merriwh01,Whit Merrifield
belnovi01,Vince Belnome
birdgr01,Greg Bird
garream01,Amir Garrett
hatchch02,Chris Hatcher
kohnmi01,Michael Kohn
chacial01,Alejandro Chacin
smithty01,Tyler Smith
hellije01,Jeremy Hellickson
lowrije01,Jed Lowrie
woodhu01,Hunter Wood
cingrto01,Tony Cingrani
moncrca01,Carlos Moncrief
yelicch01,Christian Yelich
schoojo01,Jonathan Schoop
trevijo01,Jose Trevino
renfrhu01,Hunter Renfroe
loneyja01,James Loney
burnsan01,Andy Burns
waltodo01,Donovan Walton
locasti01,Tim Locastro
tilsoch01,Charlie Tilson
rzepcma01,Marc Rzepczynski
acunaro01,Ronald Acuña Jr.
drabeky01,Kyle Drabek
gratebr01,Brusdar Graterol
smeltde01,Devin Smeltzer
crispco01,Coco Crisp
piscost01,Stephen Piscotty
stumpda01,Daniel Stumpf
garcija02,Jaime García
bakerjo01,John Baker
amarial01,Alexi Amarista
garciad01,Adonis García
ravelra01,Rangel Ravelo
penabr01,Brayan Peña
rodriwa01,Wandy Rodríguez
wilsobo02,Bobby Wilson
rogeres01,Esmil Rogers
kintzbr01,Brandon Kintzler
pillty01,Tyler Pill
allenco01,Cody Allen
smithdw02,Dwight Smith Jr.
frazicl01,Clint Frazier
cosarja01,Jarred Cosart
cobbal01,Alex Cobb
hernate01,Teoscar Hernández
paterjo01,Joe Paterson
medicto01,Tommy Medica
tulowtr01,Troy Tulowitzki
dominch01,Chris Dominguez
milleji02,Jim Miller
kirkmmi01,Michael Kirkman
keplema01,Max Kepler
barlosc01,Scott Barlow
gustaja01,Jandel Gustave
beeleda01,Dallas Beeler
valdece01,César Valdez
wynnsau01,Austin Wynns
rodriri04,Ricardo Rodríguez
mejiaje01,Jenrry Mejia
brignre01,Reid Brignac
suzukku01,Kurt Suzuki
muratto01,Toru Murata
nogosst01,Stephen Nogosek
lagarju01,Juan Lagares
riosal01,Álex Ríos
shielja02,James Shields
conlead01,Adam Conley
williau01,Austen Williams
thomaia01,Ian Thomas
meansjo01,John Means
santolu01,Luis Santos
inciaen01,Ender Inciarte
jimened01,Eduardo Jiménez
lugose01,Seth Lugo
andrima01,Matt Andriese
ortizda01,David Ortiz
iglesra01,Raisel Iglesias
steckdr01,Drew Steckenrider
bourjpe01,Peter Bourjos
colemlo01,Louis Coleman
lemahdj01,DJ LeMahieu
mitchbr01,Bryan Mitchell
weaveje02,Jered Weaver
whalero01,Rob Whalen
loupaa01,Aaron Loup
butleke01,Keith Butler
colemca01,Casey Coleman
rossda01,David Ross
taylojo02,Josh Taylor
wittgni01,Nick Wittgren
lloydky01,Kyle Lloyd
farquda01,Danny Farquhar
lopesti01,Tim Lopes
kiebosp01,Spencer Kieboom
ynoami01,Michael Ynoa
josepca01,Caleb Joseph
matthry01,Ryan Mattheus
saladty01,Tyler Saladino
wongko01,Kolten Wong
travide01,Devon Travis
davisik02,Ike Davis
moyast01,Steven Moya
redmoto01,Todd Redmond
cottojh01,Jharel Cotton
ramirno01,Noé Ramirez
zagurmi01,Mike Zagurski
quereju01,Juniel Querecuto
soriajo01,Joakim Soria
guerrma02,Matt Guerrier
milleju02,Justin Miller
avilaal01,Alex Avila
dunnija01,Jake Dunning
cuetojo01,Johnny Cueto
breslcr01,Craig Breslow
deckeja01,Jaff Decker
infanom01,Omar Infante
diazjo02,Jonathan Diaz
dunnad01,Adam Dunn
mccanbr01,Brian McCann
browntr01,Trevor Brown
romeren01,Enny Romero
carroco01,Cody Carroll
mckayda02,David McKay
cabremi01,Miguel Cabrera
grillja01,Jason Grilli
pinoyo01,Yohan Pino
kayan01,Anthony Kay
lizra01,Radhames Liz
thomala02,Lane Thomas
valenje01,Jesmuel Valentín
osunaro01,Roberto Osuna
joeco01,Connor Joe
pryorst01,Stephen Pryor
buttrty01,Ty Buttrey
butlejo04,Joey Butler
navada01,Daniel Nava
brentbr01,Bryce Brentz
dejesiv02,Iván De Jesús
orfna01,Nate Orf
freesda01,David Freese
shiplbr01,Braden Shipley
montgjo01,Jordan Montgomery
helslry01,Ryan Helsley
beckch02,Chris Beck
matsuda01,Daisuke Matsuzaka
leitema02,Mark Leiter Jr.
romose01,Sergio Romo
quinnro01,Roman Quinn
doziehu01,Hunter Dozier
burnsbi02,Billy Burns
middlke01,Keynan Middleton
roberda09,Daniel Robertson
brownga02,Gary Brown
penaar01,Ariel Peña
schulja02,Jaime Schultz
chapmar01,Aroldis Chapman
mayfija01,Jack Mayfield
bassich01,Chris Bassitt
mcgowdu01,Dustin McGowan
mesorde01,Devin Mesoraco
bridwpa01,Parker Bridwell
storytr01,Trevor Story
mahtomi01,Mikie Mahtook
maddoau01,Austin Maddox
betande01,Dellin Betances
flandyo01,Yohan Flande
snydebr02,Brad Snyder
merceme01,Melvin Mercedes
schwaky01,Kyle Schwarber
harpebr03,Bryce Harper
byrdma01,Marlon Byrd
mollsa01,Sam Moll
kellyty01,Ty Kelly
festama01,Matt Festa
dejonch01,Chase De Jong
haranaa01,Aaron Harang
baezpe01,Pedro Báez
dominse01,Seranthony Domínguez
jennide01,Desmond Jennings
tollest01,Steven Tolleson
cardust01,Stephen Cardullo
smithbl01,Blake Smith
morriaj01,A.J. Morris
beckhgo01,Gordon Beckham
brighja01,Jake Brigham
mancitr01,Trey Mancini
hinojda01,Dalier Hinojosa
schwifr01,Frank Schwindel
polloaj01,AJ Pollock
pattosp01,Spencer Patton
youngch03,Chris Young
lombast02,Steve Lombardozzi
segedro01,Rob Segedin
myerswi01,Wil Myers
chiselo01,Lonnie Chisenhall
annade01,Dean Anna
durapmo01,Montana DuRapau
zychto01,Tony Zych
rominan01,Andrew Romine
sobotch01,Chad Sobotka
rogerty01,Tyler Rogers
diazju03,Jumbo Díaz
lamboan01,Andrew Lambo
reiniza01,Zac Reininger
daviskh01,Khris Davis
quackke01,Kevin Quackenbush
sotogr01,Gregory Soto
martica04,Carlos Martínez
suareal01,Albert Suárez
thompta01,Taylor Thompson
tuckeky01,Kyle Tucker
cunnito01,Todd Cunningham
cordeji01,Jimmy Cordero
faluir01,Irving Falu
rearich01,Chris Rearick
brettry01,Ryan Brett
ravinjo01,Josh Ravin
alcanra01,Raul Alcántara
castrja01,Jason Castro
pimenst01,Stolmy Pimentel
santaca01,Carlos Santana
millemi01,Mike Miller
ramirjo01,José Ramírez
liriary01,Rymer Liriano
tracyma01,Matt Tracy
harvema01,Matt Harvey
baileho02,Homer Bailey
bandaan01,Anthony Banda
suterbr01,Brent Suter
wrighda03,David Wright
jonesad01,Adam Jones
lopezni01,Nicky Lopez
selleju01,Justin Sellers
dendema01,Matt den Dekker
millesh01,Shelby Miller
oberhbr01,Brett Oberholtzer
aardsda01,David Aardsma
deckeco01,Cody Decker
braunry02,Ryan Braun
almonye01,Yency Almonte
yardler01,Eric Yardley
choosh01,Shin-Soo Choo
almonzo01,Zoilo Almonte
preslal01,Alex Presley
sanchto01,Tony Sanchez
jasojo01,John Jaso
rengilu01,Luis Rengifo
neverdo01,Dovydas Neverauskas
shackke01,Kevin Shackelford
longoev01,Evan Longoria
goharlu01,Luiz Gohara
holmbda01,David Holmberg
alcanar01,Arismendy Alcántara
duggero01,Robert Dugger
bakersc02,Scott Baker
robleha01,Hansel Robles
mahlety01,Tyler Mahle
owenshe02,Henry Owens
kempma01,Matt Kemp
hunteto02,Tommy Hunter
rogerja02,Jason Rogers
manshje01,Jeff Manship
griffaj01,A.J. Griffin
frypa01,Paul Fry
youngal01,Alex Young
lockeje01,Jeff Locke
penara02,Ramiro Peña
galvifr01,Freddy Galvis
mazzoco01,Cory Mazzoni
marksma01,Matt Marksberry
coopega03,Garrett Cooper
castiwe01,Welington Castillo
taillja01,Jameson Taillon
hunteto01,Torii Hunter
mcguide02,Deck McGuire
margeni01,Nick Margevicius
mcraeal01,Alex McRae
eshelto01,Thomas Eshelman
brownbr02,Brooks Brown
fuldsa01,Sam Fuld
bochybr02,Brett Bochy
lallibl01,Blake Lalli
soriara01,Rafael Soriano
garzama01,Matt Garza
hultzda01,Danny Hultzen
betanra01,Rafael Betancourt
nicolju01,Justin Nicolino
adducji02,Jim Adduci
ynoaga01,Gabriel Ynoa
hundlni01,Nick Hundley
teagata01,Taylor Teagarden
broxtke01,Keon Broxton
santihe01,Héctor Santiago
colliti01,Tim Collins
haguema01,Matt Hague
lakeju01,Junior Lake
puellce01,César Puello
spangco01,Cory Spangenberg
elbersc01,Scott Elbert
housead01,Adrian Houser
barneto01,Tony Barnette
lewisco01,Colby Lewis
carpeda01,David Carpenter
hosmeer01,Eric Hosmer
munoda01,Daniel Muno
kochma01,Matt Koch
paganem01,Emilio Pagán
stripro01,Ross Stripling
astudwi01,Willians Astudillo
gileske01,Ken Giles
baezmi01,Michel Báez
perazjo01,José Peraza
anderni01,Nick Anderson
reynoma02,Matt Reynolds
pegueca01,Carlos Peguero
agrazda01,Dario Agrazal
frierer01,Ernesto Frieri
dickeco01,Corey Dickerson
realmjt01,J.T. Realmuto
johnsji04,Jim Johnson
abreubr01,Bryan Abreu
hillta01,Taylor Hill
parmech01,Chris Parmelee
goeddty01,Tyler Goeddel
alvarpe01,Pedro Álvarez
bibenau01,Austin Bibens-Dirkx
ramirjo02,José Ramírez
pradoma01,Martín Prado
crawfbr01,Brandon Crawford
goodrni01,Niko Goodrum
goodwbr01,Brian Goodwin
johnsel02,Elliot Johnson
jonesja07,JaCoby Jones
neshepa01,Pat Neshek
martimi02,Michael Martínez
jurrjja01,Jair Jurrjens
ondrulo01,Logan Ondrusek
selskst01,Steve Selsky
mcgeeja01,Jake McGee
detwiro01,Ross Detwiler
mahlegr01,Greg Mahle
nichobr01,Brett Nicholas
ciuffni01,Nick Ciuffo
lindbjo01,Josh Lindblom
yateski01,Kirby Yates
rojasjo01,Josh Rojas
delosen01,Enyel De Los Santos
dickech01,Chris Dickerson
escobed01,Eduardo Escobar
bolanro01,Ronald Bolanos
kineris01,Isiah Kiner-Falefa
parsowe01,Wes Parsons
dysonsa01,Sam Dyson
machije01,Jean Machi
bandyje01,Jett Bandy
casalcu01,Curt Casali
kimhy01,Hyun Soo Kim
labouja01,Jairo Labourt
chargjt01,JT Chargois
longsh01,Shed Long
poundbr01,Brooks Pounders
johnsch05,Chris Johnson
lannajo01,John Lannan
butleda01,Dan Butler
iglesjo01,José Iglesias
brittza01,Zack Britton
raburry01,Ryan Raburn
blazemi01,Michael Blazek
penafr01,Francisco Peña
hanigmi01,Mitch Haniger
buchada01,David Buchanan
reidfse01,Sean Reid-Foley
perezwi01,Williams Pérez
graniza01,Zack Granite
harrima01,Matt Harrison
guerrvl02,Vladimir Guerrero Jr.
lambjo02,John Lamb
mcgehca01,Casey McGehee
moncayo01,Yoán Moncada
bogaexa01,Xander Bogaerts
chiriyo01,Yonny Chirinos
fuentre01,Rey Fuentes
jacksry02,Ryan Jackson
krehbjo01,Joey Krehbiel
hernape02,Pedro Hernández
medinyo01,Yoervis Medina
dejonpa01,Paul DeJong
santira01,Ramón Santiago
iannech01,Chris Iannetta
kazmisc01,Scott Kazmir
russeja02,James Russell
tonkimi01,Michael Tonkin
rogerja03,Jake Rogers
oteroda01,Dan Otero
valdeph01,Phillips Valdéz
haselad01,Adam Haseley
chavimi01,Michael Chavis
hernafe02,Félix Hernández
garliky01,Kyle Garlick
kellyme01,Merrill Kelly
garciav01,Avisaíl García
stashco01,Cody Stashak
woodtr01,Travis Wood
marrede01,Deven Marrero
fordmi01,Mike Ford
vargake01,Kennys Vargas
romansa01,Sal Romano
avilemi01,Mike Aviles
jimenlu02,Luis Jiménez
rodrife02,Fernando Rodriguez Jr.
rodonca01,Carlos Rodón
poynebo01,Bobby Poyner
duplajo01,Jon Duplantier
barrefr02,Franklin Barreto
triunca01,Carlos Triunfel
beltbr01,Brandon Belt
eovalna01,Nathan Eovaldi
gerbemi01,Mike Gerber
jacksal02,Alex Jackson
gibsoky01,Kyle Gibson
wilheto01,Tom Wilhelmsen
senzaan01,Antonio Senzatela
polanjo01,Jorge Polanco
uptonbj01,Melvin Upton Jr.
samarje01,Jeff Samardzija
rondobr01,Bruce Rondón
parkeja03,Jarrett Parker
beckhti01,Tim Beckham
youngch04,Chris Young
kurodhi01,Hiroki Kuroda
gibauia01,Ian Gibaut
adamsau02,Austin Adams
lopezra02,Rafael Lopez
roberry01,Ryan Roberts
fraziad01,Adam Frazier
gantjo01,John Gant
guerrde01,Deolis Guerra
pinama01,Manny Piña
johnsst02,Steve Johnson
duffyda01,Danny Duffy
nunovi01,Vidal Nuño III
garciwi01,Willy García
geedi01,Dillon Gee
sucreje01,Jesús Sucre
brachsi01,Silvino Bracho
santada01,Danny Santana
fillmhe01,Heath Fillmyer
nievewi01,Wil Nieves
vizcaar01,Arodys Vizcaíno
weissza01,Zack Weiss
norribu01,Bud Norris
weeksje01,Jemile Weeks
vanslsc01,Scott Van Slyke
eliasro01,Roenis Elías
oneilty01,Tyler O'Neill
hanigry01,Ryan Hanigan
stewadj01,DJ Stewart
buchaja01,Jake Buchanan
martiri01,Richie Martin
kennebr02,Brett Kennedy
leakemi01,Mike Leake
kendrho01,Howie Kendrick
robinsh01,Shane Robinson
hoytja01,James Hoyt
valvejo01,José Valverde
kickhmi01,Mike Kickham
adamsau01,Austin Adams
arroybr01,Bronson Arroyo
congeha01,Hank Conger
josepco01,Corban Joseph
harvejo01,Joe Harvey
chrisni01,Nick Christiani
pindebr01,Branden Pinder
diehlph01,Phillip Diehl
deetzde01,Dean Deetz
pattotr01,Troy Patton
francfr01,Frank Francisco
worthda01,Danny Worth
marimsu01,Sugar Ray Marimon
arciaor01,Orlando Arcia
bregmal01,Alex Bregman
howeljp01,J.P. Howell
bundydy01,Dylan Bundy
barriyh01,Yhonathan Barrios
gamelbe01,Ben Gamel
gutieju01,J.C. Gutiérrez
mariomi01,Michael Mariot
melanma01,Mark Melancon
suareeu01,Eugenio Suárez
fernajo03,José Miguel Fernández
gorzeto01,Tom Gorzelanny
canoro01,Robinson Canó
farmeky01,Kyle Farmer
urenajo01,José Ureña
pillake01,Kevin Pillar
ruggiju01,Justin Ruggiano
martefr01,Francis Martes
adamja01,Jason Adam
mayzati01,Tim Mayza
chaveen01,Endy Chávez
quintom01,Omar Quintanilla
ascheco01,Cody Asche
coleta01,Taylor Cole
fulmeca01,Carson Fulmer
diazye01,Yennsy Díaz
perezsa02,Salvador Pérez
ramoswi01,Wilson Ramos
florera02,Ramón Flores
croncj01,C.J. Cron
wrighda04,Daniel Wright
bostich01,Christopher Bostick
kinlety01,Tyler Kinley
cannigr01,Griffin Canning
willini01,Nick Williams
rivertj01,T.J. Rivera
lawribr01,Brett Lawrie
barneau01,Austin Barnes
jamesjo02,Josh James
neusesh01,Sheldon Neuse
hernago01,Gorkys Hernández
siscoch01,Chance Sisco
barraky01,Kyle Barraclough
dedunsa01,Sam Deduno
jimence01,César Jiménez
woodbl01,Blake Wood
vinceza01,Zach Vincej
moustmi01,Mike Moustakas
luebkco01,Cory Luebke
alcansa01,Sandy Alcantara
ramiral03,Alexei Ramírez
dowdyky01,Kyle Dowdy
cabrema01,Mauricio Cabrera
hendrli01,Liam Hendriks
quentca01,Carlos Quentin
nottija01,Jacob Nottingham
bichebo01,Bo Bichette
adamecr01,Cristhian Adames
murphda07,David Murphy
ludwiry01,Ryan Ludwick
galero01,Rocky Gale
daytogr01,Grant Dayton
haysau01,Austin Hays
aveliab01,Abiatal Avelino
fernajo04,José Fernández
poppese01,Sean Poppen
huntece01,Cedric Hunter
astinba01,Barrett Astin
colonch01,Christian Colón
stewach02,Christin Stewart
fowlede01,Dexter Fowler
rodnefe01,Fernando Rodney
wilsoal01,Alex Wilson
farmebu01,Buck Farmer
pompeda01,Dalton Pompey
haleda02,David Hale
vogelda01,Daniel Vogelbach
castiwi01,Wilkin Castillo
danksjo02,Jordan Danks
frazito01,Todd Frazier
vieirth01,Thyago Vieira
gordode01,Dee Strange-Gordon
hernada01,David Hernández
laffeaa01,Aaron Laffey
haderjo01,Josh Hader
runzlda01,Dan Runzler
kiermke01,Kevin Kiermaier
trumbma01,Mark Trumbo
cimbead01,Adam Cimber
zimmery01,Ryan Zimmerman
willita01,Taylor Williams
rumbeni01,Nick Rumbelow
bartoda02,Daric Barton
velazan01,Andrew Velazquez
burdini01,Nick Burdi
grandya01,Yasmani Grandal
gosseda01,Daniel Gossett
hahnje01,Jesse Hahn
pagnoma01,Matt Pagnozzi
whitety01,Tyler White
broadmi01,Mike Broadway
garcile02,Leury García
gearrco01,Cory Gearrin
roarkta01,Tanner Roark
kikucyu01,Yusei Kikuchi
sampske01,Keyvius Sampson
navardi01,Dioner Navarro
godleza01,Zack Godley
danksjo01,John Danks
semiema01,Marcus Semien
richaga01,Garrett Richards
phillbr01,Brandon Phillips
girodch01,Chad Girodo
arencjp01,J.P. Arencibia
snodgsc01,Scott Snodgress
despaod01,Odrisamer Despaigne
molledu01,Dustin Molleken
arrueba01,Erisbel Arruebarrena
rossco01,Cody Ross
cabreev01,Everth Cabrera
morsemi01,Mike Morse
drewst01,Stephen Drew
yamamjo01,Jordan Yamamoto
zeuchtj01,T.J. Zeuch
skolema01,Matt Skole
valaich01,Chris Valaika
clemepa02,Paul Clemens
polangr01,Gregory Polanco
aguilje01,Jesús Aguilar
mejiaad01,Adalberto Mejía
ventuyo01,Yordano Ventura
ellinbr02,Brian Ellington
leecl02,Cliff Lee
lobstky01,Kyle Lobstein
krameke01,Kevin Kramer
romerst01,Stefen Romero
coatsja01,Jason Coats
garcija03,Jason García
perkigl01,Glen Perkins
nietoad01,Adrián Nieto
scrugxa01,Xavier Scruggs
arozara01,Randy Arozarena
herreyo01,Yoslán Herrera
rufda01,Darin Ruf
millsal02,Alec Mills
guaipma01,Mayckol Guaipe
ruizca01,Carlos Ruiz
moralke01,Kendrys Morales
maybica01,Cameron Maybin
eschja01,Jake Esch
minayju01,Juan Minaya
rodrial01,Álex Rodríguez
choatra01,Randy Choate
bedroca01,Cam Bedrosian
puigya01,Yasiel Puig
kottage01,George Kottaras
edginjo01,Josh Edgin
bourqja01,James Bourque
kivlepa01,Patrick Kivlehan
martini01,Nick Martínez
bournmi01,Michael Bourn
cruzne02,Nelson Cruz
morriak01,Akeel Morris
jimenub01,Ubaldo Jiménez
leech01,C.C. Lee
santaed01,Edgar Santana
grullde01,Deivy Grullon
janseda01,Danny Jansen
berryqu01,Quintin Berry
morrilo01,Logan Morrison
hoodde01,Destin Hood
easleed01,Ed Easley
shawami01,Mike Shawaryn
lugoda01,Dawel Lugo
strahma01,Matt Strahm
peterti01,Tim Peterson
gravebr01,Brett Graves
pannoth01,Thomas Pannone
fistedo01,Doug Fister
dubonma01,Mauricio Dubon
hoskirh01,Rhys Hoskins
parnebo01,Bobby Parnell
torrelu01,Luis Torrens
kenneia01,Ian Kennedy
taylobe11,Beau Taylor
defraju01,Justin De Fratus
narvaom01,Omar Narváez
buchtry01,Ryan Buchter
hagenbr01,Bradin Hagens
sherfji01,James Sherfy
paxtoja01,James Paxton
rolliji01,Jimmy Rollins
sierrmo01,Moisés Sierra
pricebr10,Bryan Price
bonifem01,Emilio Bonifacio
diazel01,Elias Díaz
priceda01,David Price
difowi01,Wilmer Difo
mondera02,Adalberto Mondesi
fuentjo01,Josh Fuentes
lambepe01,Peter Lambert
hernama02,Marco Hernández
herrero02,Rosell Herrera
manaese01,Sean Manaea
perezci01,Cionel Pérez
machama01,Manny Machado
andinro01,Robert Andino
trivilo01,Lou Trivino
clippty01,Tyler Clippard
daleyma01,Matt Daley
moneljo01,Johnny Monell
wagnene01,Neil Wagner
hammeja01,Jason Hammel
darviyu01,Yu Darvish
daviswa01,Wade Davis
sborzjo01,Josh Sborz
quinthu01,Humberto Quintero
rosenbj01,B.J. Rosenberg
degroja01,Jacob deGrom
ohlmami01,Mike Ohlman
tepesni01,Nick Tepesch
sprinje01,Jeffrey Springs
conlopj01,P.J. Conlon
moralfr01,Franklin Morales
bellch02,Chad Bell
mejiafr01,Francisco Mejía
pedrodu01,Dustin Pedroia
dazayo01,Yonathan Daza
holdejo02,Jonathan Holder
nunezre01,Renato Núñez
ortegra01,Rafael Ortega
diazal02,Aledmys Díaz
axforjo01,John Axford
stassbr01,Brock Stassi
nixja02,Jacob Nix
hedgeau01,Austin Hedges
rogerta01,Taylor Rogers
smithjo07,Josh A. Smith
simonal01,Alfredo Simón
leonar01,Arnold León
parkebl01,Blake Parker
chafian01,Andrew Chafin
wickro01,Rowan Wick
escoblu01,Luis Escobar
roberke02,Kenny Roberts
morgany01,Nyjer Morgan
francma02,Maikel Franco
zobribe01,Ben Zobrist
pederjo01,Joc Pederson
burkebr01,Brock Burke
yastrmi01,Mike Yastrzemski
carraca01,Carlos Carrasco
hernaar01,Ariel Hernández
gomezmi01,Miguel Gómez
francje02,Jeff Francoeur
niesejo01,Jon Niese
gutieke01,Kelvin Gutiérrez
tholejo01,Josh Thole
fiersmi01,Mike Fiers
vargail01,Ildemaro Vargas
altavda01,Dan Altavilla
balesco01,Collin Balester
antoldu01,Dustin Antolin
reaco01,Colin Rea
alvarda01,Dario Álvarez
florewi01,Wilmer Flores
holtbr01,Brock Holt
werthja01,Jayson Werth
guerrta01,Tayron Guerrero
paredji01,Jimmy Paredes
stouter01,Eric Stout
alzolad01,Adbert Alzolay
lewicar01,Artie Lewicki
rodried05,Eduardo Rodríguez
adamsmi03,Mike Adams
wallach01,Chad Wallach
meisiry01,Ryan Meisinger
sheffju01,Justus Sheffield
frankni01,Nick Franklin
nieuwki01,Kirk Nieuwenhuis
zitoba01,Barry Zito
santaer01,Ervin Santana
rasmuco02,Cory Rasmus
lightpa01,Pat Light
scutama01,Marco Scutaro
bleieri01,Richard Bleier
tomlike01,Kelby Tomlinson
perezol01,Oliver Pérez
jacksdr01,Drew Jackson
bushma01,Matt Bush
mcgowke01,Kevin McGowan
araujpe01,Pedro Araujo
moorety01,Tyler Moore
adamewi01,Willy Adames
gosewtu01,Tuffy Gosewisch
calhowi01,Willie Calhoun
danisty01,Tyler Danish
mcdonjo03,John McDonald
furbuch01,Charlie Furbush
cooneti01,Tim Cooney
waldimi01,Mitch Walding
borucry01,Ryan Borucki
nelsoji02,Jimmy Nelson
kellyjo05,Joe Kelly
bradymi01,Michael Brady
rowlary01,Ryan Rowland-Smith
rodrist02,Paco Rodríguez
fifest01,Stephen Fife
arrieja01,Jake Arrieta
fienca01,Casey Fien
cisnejo01,José Cisnero
simslu01,Lucas Sims
smithch08,Chris Smith
turleni01,Nik Turley
wisdopa01,Patrick Wisdom
doolise01,Sean Doolittle
gonzami05,Miguel González
davisra01,Rajai Davis
castrsi01,Simon Castro
riverya01,Yadiel Rivera
